Date,Stock,Tail,Fallback,Reason
2021-07-19,HINDUNILVR.NS,upper,False,
2021-07-19,HINDUNILVR.NS,lower,False,
2021-07-19,INFY.NS,upper,False,
2021-07-19,INFY.NS,lower,False,
2021-07-19,SBIN.NS,upper,False,
2021-07-19,SBIN.NS,lower,False,
2021-07-19,TATAMOTORS.NS,upper,False,
2021-07-19,TATAMOTORS.NS,lower,False,
2021-08-03,HINDUNILVR.NS,upper,False,
2021-08-03,HINDUNILVR.NS,lower,False,
2021-08-03,INFY.NS,upper,False,
2021-08-03,INFY.NS,lower,False,
2021-08-03,SBIN.NS,upper,False,
2021-08-03,SBIN.NS,lower,True,sparse
2021-08-03,TATAMOTORS.NS,upper,False,
2021-08-03,TATAMOTORS.NS,lower,False,
2021-08-17,HINDUNILVR.NS,upper,False,
2021-08-17,HINDUNILVR.NS,lower,False,
2021-08-17,INFY.NS,upper,False,
2021-08-17,INFY.NS,lower,False,
2021-08-17,SBIN.NS,upper,False,
2021-08-17,SBIN.NS,lower,True,sparse
2021-08-17,TATAMOTORS.NS,upper,False,
2021-08-17,TATAMOTORS.NS,lower,False,
2021-09-01,HINDUNILVR.NS,upper,False,
2021-09-01,HINDUNILVR.NS,lower,False,
2021-09-01,INFY.NS,upper,False,
2021-09-01,INFY.NS,lower,False,
2021-09-01,SBIN.NS,upper,False,
2021-09-01,SBIN.NS,lower,False,
2021-09-01,TATAMOTORS.NS,upper,False,
2021-09-01,TATAMOTORS.NS,lower,False,
2021-09-16,HINDUNILVR.NS,upper,False,
2021-09-16,HINDUNILVR.NS,lower,False,
2021-09-16,INFY.NS,upper,False,
2021-09-16,INFY.NS,lower,False,
2021-09-16,SBIN.NS,upper,False,
2021-09-16,SBIN.NS,lower,False,
2021-09-16,TATAMOTORS.NS,upper,False,
2021-09-16,TATAMOTORS.NS,lower,False,
2021-09-30,HINDUNILVR.NS,upper,False,
2021-09-30,HINDUNILVR.NS,lower,False,
2021-09-30,INFY.NS,upper,True,sparse
2021-09-30,INFY.NS,lower,False,
2021-09-30,SBIN.NS,upper,False,
2021-09-30,SBIN.NS,lower,True,sparse
2021-09-30,TATAMOTORS.NS,upper,False,
2021-09-30,TATAMOTORS.NS,lower,False,
2021-10-14,HINDUNILVR.NS,upper,False,
2021-10-14,HINDUNILVR.NS,lower,False,
2021-10-14,INFY.NS,upper,False,
2021-10-14,INFY.NS,lower,False,
2021-10-14,SBIN.NS,upper,False,
2021-10-14,SBIN.NS,lower,True,sparse
2021-10-14,TATAMOTORS.NS,upper,False,
2021-10-14,TATAMOTORS.NS,lower,False,
2021-10-29,HINDUNILVR.NS,upper,False,
2021-10-29,HINDUNILVR.NS,lower,False,
2021-10-29,INFY.NS,upper,False,
2021-10-29,INFY.NS,lower,False,
2021-10-29,SBIN.NS,upper,False,
2021-10-29,SBIN.NS,lower,True,sparse
2021-10-29,TATAMOTORS.NS,upper,True,sparse
2021-10-29,TATAMOTORS.NS,lower,False,
2021-11-15,HINDUNILVR.NS,upper,False,
2021-11-15,HINDUNILVR.NS,lower,False,
2021-11-15,INFY.NS,upper,False,
2021-11-15,INFY.NS,lower,False,
2021-11-15,SBIN.NS,upper,True,invalid
2021-11-15,SBIN.NS,lower,True,sparse
2021-11-15,TATAMOTORS.NS,upper,False,
2021-11-15,TATAMOTORS.NS,lower,False,
2021-11-30,HINDUNILVR.NS,upper,False,
2021-11-30,HINDUNILVR.NS,lower,True,sparse
2021-11-30,INFY.NS,upper,True,invalid
2021-11-30,INFY.NS,lower,False,
2021-11-30,SBIN.NS,upper,False,
2021-11-30,SBIN.NS,lower,False,
2021-11-30,TATAMOTORS.NS,upper,False,
2021-11-30,TATAMOTORS.NS,lower,False,
2021-12-14,HINDUNILVR.NS,upper,False,
2021-12-14,HINDUNILVR.NS,lower,True,invalid
2021-12-14,INFY.NS,upper,True,sparse
2021-12-14,INFY.NS,lower,False,
2021-12-14,SBIN.NS,upper,False,
2021-12-14,SBIN.NS,lower,False,
2021-12-14,TATAMOTORS.NS,upper,False,
2021-12-14,TATAMOTORS.NS,lower,False,
2021-12-28,HINDUNILVR.NS,upper,False,
2021-12-28,HINDUNILVR.NS,lower,False,
2021-12-28,INFY.NS,upper,True,sparse
2021-12-28,INFY.NS,lower,False,
2021-12-28,SBIN.NS,upper,False,
2021-12-28,SBIN.NS,lower,False,
2021-12-28,TATAMOTORS.NS,upper,False,
2021-12-28,TATAMOTORS.NS,lower,False,
2022-01-11,HINDUNILVR.NS,upper,False,
2022-01-11,HINDUNILVR.NS,lower,False,
2022-01-11,INFY.NS,upper,False,
2022-01-11,INFY.NS,lower,False,
2022-01-11,SBIN.NS,upper,False,
2022-01-11,SBIN.NS,lower,False,
2022-01-11,TATAMOTORS.NS,upper,False,
2022-01-11,TATAMOTORS.NS,lower,False,
2022-01-25,HINDUNILVR.NS,upper,False,
2022-01-25,HINDUNILVR.NS,lower,False,
2022-01-25,INFY.NS,upper,True,sparse
2022-01-25,INFY.NS,lower,False,
2022-01-25,SBIN.NS,upper,False,
2022-01-25,SBIN.NS,lower,False,
2022-01-25,TATAMOTORS.NS,upper,False,
2022-01-25,TATAMOTORS.NS,lower,False,
2022-02-09,HINDUNILVR.NS,upper,False,
2022-02-09,HINDUNILVR.NS,lower,True,sparse
2022-02-09,INFY.NS,upper,False,
2022-02-09,INFY.NS,lower,False,
2022-02-09,SBIN.NS,upper,False,
2022-02-09,SBIN.NS,lower,False,
2022-02-09,TATAMOTORS.NS,upper,False,
2022-02-09,TATAMOTORS.NS,lower,False,
2022-02-23,HINDUNILVR.NS,upper,False,
2022-02-23,HINDUNILVR.NS,lower,False,
2022-02-23,INFY.NS,upper,False,
2022-02-23,INFY.NS,lower,False,
2022-02-23,SBIN.NS,upper,False,
2022-02-23,SBIN.NS,lower,False,
2022-02-23,TATAMOTORS.NS,upper,False,
2022-02-23,TATAMOTORS.NS,lower,False,
2022-03-10,HINDUNILVR.NS,upper,False,
2022-03-10,HINDUNILVR.NS,lower,False,
2022-03-10,INFY.NS,upper,False,
2022-03-10,INFY.NS,lower,False,
2022-03-10,SBIN.NS,upper,False,
2022-03-10,SBIN.NS,lower,False,
2022-03-10,TATAMOTORS.NS,upper,False,
2022-03-10,TATAMOTORS.NS,lower,False,
2022-03-25,HINDUNILVR.NS,upper,False,
2022-03-25,HINDUNILVR.NS,lower,False,
2022-03-25,INFY.NS,upper,False,
2022-03-25,INFY.NS,lower,False,
2022-03-25,SBIN.NS,upper,False,
2022-03-25,SBIN.NS,lower,False,
2022-03-25,TATAMOTORS.NS,upper,False,
2022-03-25,TATAMOTORS.NS,lower,False,
2022-04-08,HINDUNILVR.NS,upper,False,
2022-04-08,HINDUNILVR.NS,lower,False,
2022-04-08,INFY.NS,upper,False,
2022-04-08,INFY.NS,lower,False,
2022-04-08,SBIN.NS,upper,False,
2022-04-08,SBIN.NS,lower,False,
2022-04-08,TATAMOTORS.NS,upper,False,
2022-04-08,TATAMOTORS.NS,lower,False,
2022-04-26,HINDUNILVR.NS,upper,False,
2022-04-26,HINDUNILVR.NS,lower,True,sparse
2022-04-26,INFY.NS,upper,False,
2022-04-26,INFY.NS,lower,False,
2022-04-26,SBIN.NS,upper,False,
2022-04-26,SBIN.NS,lower,False,
2022-04-26,TATAMOTORS.NS,upper,False,
2022-04-26,TATAMOTORS.NS,lower,False,
2022-05-11,HINDUNILVR.NS,upper,False,
2022-05-11,HINDUNILVR.NS,lower,True,sparse
2022-05-11,INFY.NS,upper,False,
2022-05-11,INFY.NS,lower,False,
2022-05-11,SBIN.NS,upper,False,
2022-05-11,SBIN.NS,lower,False,
2022-05-11,TATAMOTORS.NS,upper,False,
2022-05-11,TATAMOTORS.NS,lower,False,
2022-05-25,HINDUNILVR.NS,upper,False,
2022-05-25,HINDUNILVR.NS,lower,True,sparse
2022-05-25,INFY.NS,upper,False,
2022-05-25,INFY.NS,lower,False,
2022-05-25,SBIN.NS,upper,False,
2022-05-25,SBIN.NS,lower,False,
2022-05-25,TATAMOTORS.NS,upper,False,
2022-05-25,TATAMOTORS.NS,lower,False,
2022-06-08,HINDUNILVR.NS,upper,False,
2022-06-08,HINDUNILVR.NS,lower,True,invalid
2022-06-08,INFY.NS,upper,False,
2022-06-08,INFY.NS,lower,False,
2022-06-08,SBIN.NS,upper,False,
2022-06-08,SBIN.NS,lower,False,
2022-06-08,TATAMOTORS.NS,upper,False,
2022-06-08,TATAMOTORS.NS,lower,False,
2022-06-22,HINDUNILVR.NS,upper,False,
2022-06-22,HINDUNILVR.NS,lower,False,
2022-06-22,INFY.NS,upper,False,
2022-06-22,INFY.NS,lower,False,
2022-06-22,SBIN.NS,upper,False,
2022-06-22,SBIN.NS,lower,False,
2022-06-22,TATAMOTORS.NS,upper,False,
2022-06-22,TATAMOTORS.NS,lower,False,
2022-07-06,HINDUNILVR.NS,upper,False,
2022-07-06,HINDUNILVR.NS,lower,False,
2022-07-06,INFY.NS,upper,False,
2022-07-06,INFY.NS,lower,False,
2022-07-06,SBIN.NS,upper,False,
2022-07-06,SBIN.NS,lower,False,
2022-07-06,TATAMOTORS.NS,upper,False,
2022-07-06,TATAMOTORS.NS,lower,False,
2022-07-20,HINDUNILVR.NS,upper,False,
2022-07-20,HINDUNILVR.NS,lower,False,
2022-07-20,INFY.NS,upper,False,
2022-07-20,INFY.NS,lower,False,
2022-07-20,SBIN.NS,upper,False,
2022-07-20,SBIN.NS,lower,False,
2022-07-20,TATAMOTORS.NS,upper,False,
2022-07-20,TATAMOTORS.NS,lower,False,
2022-08-03,HINDUNILVR.NS,upper,False,
2022-08-03,HINDUNILVR.NS,lower,False,
2022-08-03,INFY.NS,upper,False,
2022-08-03,INFY.NS,lower,False,
2022-08-03,SBIN.NS,upper,False,
2022-08-03,SBIN.NS,lower,False,
2022-08-03,TATAMOTORS.NS,upper,False,
2022-08-03,TATAMOTORS.NS,lower,False,
2022-08-19,HINDUNILVR.NS,upper,False,
2022-08-19,HINDUNILVR.NS,lower,False,
2022-08-19,INFY.NS,upper,False,
2022-08-19,INFY.NS,lower,False,
2022-08-19,SBIN.NS,upper,False,
2022-08-19,SBIN.NS,lower,False,
2022-08-19,TATAMOTORS.NS,upper,False,
2022-08-19,TATAMOTORS.NS,lower,False,
2022-09-05,HINDUNILVR.NS,upper,False,
2022-09-05,HINDUNILVR.NS,lower,False,
2022-09-05,INFY.NS,upper,False,
2022-09-05,INFY.NS,lower,False,
2022-09-05,SBIN.NS,upper,False,
2022-09-05,SBIN.NS,lower,False,
2022-09-05,TATAMOTORS.NS,upper,False,
2022-09-05,TATAMOTORS.NS,lower,False,
2022-09-19,HINDUNILVR.NS,upper,False,
2022-09-19,HINDUNILVR.NS,lower,False,
2022-09-19,INFY.NS,upper,False,
2022-09-19,INFY.NS,lower,False,
2022-09-19,SBIN.NS,upper,False,
2022-09-19,SBIN.NS,lower,False,
2022-09-19,TATAMOTORS.NS,upper,False,
2022-09-19,TATAMOTORS.NS,lower,False,
2022-10-03,HINDUNILVR.NS,upper,False,
2022-10-03,HINDUNILVR.NS,lower,False,
2022-10-03,INFY.NS,upper,False,
2022-10-03,INFY.NS,lower,False,
2022-10-03,SBIN.NS,upper,False,
2022-10-03,SBIN.NS,lower,False,
2022-10-03,TATAMOTORS.NS,upper,False,
2022-10-03,TATAMOTORS.NS,lower,False,
2022-10-18,HINDUNILVR.NS,upper,False,
2022-10-18,HINDUNILVR.NS,lower,False,
2022-10-18,INFY.NS,upper,False,
2022-10-18,INFY.NS,lower,False,
2022-10-18,SBIN.NS,upper,False,
2022-10-18,SBIN.NS,lower,False,
2022-10-18,TATAMOTORS.NS,upper,False,
2022-10-18,TATAMOTORS.NS,lower,False,
2022-11-02,HINDUNILVR.NS,upper,False,
2022-11-02,HINDUNILVR.NS,lower,False,
2022-11-02,INFY.NS,upper,False,
2022-11-02,INFY.NS,lower,False,
2022-11-02,SBIN.NS,upper,False,
2022-11-02,SBIN.NS,lower,False,
2022-11-02,TATAMOTORS.NS,upper,False,
2022-11-02,TATAMOTORS.NS,lower,False,
2022-11-17,HINDUNILVR.NS,upper,False,
2022-11-17,HINDUNILVR.NS,lower,False,
2022-11-17,INFY.NS,upper,False,
2022-11-17,INFY.NS,lower,False,
2022-11-17,SBIN.NS,upper,False,
2022-11-17,SBIN.NS,lower,False,
2022-11-17,TATAMOTORS.NS,upper,False,
2022-11-17,TATAMOTORS.NS,lower,False,
2022-12-01,HINDUNILVR.NS,upper,False,
2022-12-01,HINDUNILVR.NS,lower,False,
2022-12-01,INFY.NS,upper,False,
2022-12-01,INFY.NS,lower,False,
2022-12-01,SBIN.NS,upper,False,
2022-12-01,SBIN.NS,lower,False,
2022-12-01,TATAMOTORS.NS,upper,False,
2022-12-01,TATAMOTORS.NS,lower,False,
2022-12-15,HINDUNILVR.NS,upper,False,
2022-12-15,HINDUNILVR.NS,lower,False,
2022-12-15,INFY.NS,upper,False,
2022-12-15,INFY.NS,lower,False,
2022-12-15,SBIN.NS,upper,False,
2022-12-15,SBIN.NS,lower,False,
2022-12-15,TATAMOTORS.NS,upper,False,
2022-12-15,TATAMOTORS.NS,lower,False,
2022-12-29,HINDUNILVR.NS,upper,False,
2022-12-29,HINDUNILVR.NS,lower,False,
2022-12-29,INFY.NS,upper,False,
2022-12-29,INFY.NS,lower,False,
2022-12-29,SBIN.NS,upper,False,
2022-12-29,SBIN.NS,lower,False,
2022-12-29,TATAMOTORS.NS,upper,False,
2022-12-29,TATAMOTORS.NS,lower,False,
2023-01-12,HINDUNILVR.NS,upper,False,
2023-01-12,HINDUNILVR.NS,lower,False,
2023-01-12,INFY.NS,upper,False,
2023-01-12,INFY.NS,lower,False,
2023-01-12,SBIN.NS,upper,False,
2023-01-12,SBIN.NS,lower,False,
2023-01-12,TATAMOTORS.NS,upper,False,
2023-01-12,TATAMOTORS.NS,lower,False,
2023-01-27,HINDUNILVR.NS,upper,False,
2023-01-27,HINDUNILVR.NS,lower,False,
2023-01-27,INFY.NS,upper,False,
2023-01-27,INFY.NS,lower,False,
2023-01-27,SBIN.NS,upper,False,
2023-01-27,SBIN.NS,lower,False,
2023-01-27,TATAMOTORS.NS,upper,False,
2023-01-27,TATAMOTORS.NS,lower,False,
2023-02-10,HINDUNILVR.NS,upper,False,
2023-02-10,HINDUNILVR.NS,lower,False,
2023-02-10,INFY.NS,upper,False,
2023-02-10,INFY.NS,lower,False,
2023-02-10,SBIN.NS,upper,False,
2023-02-10,SBIN.NS,lower,False,
2023-02-10,TATAMOTORS.NS,upper,False,
2023-02-10,TATAMOTORS.NS,lower,False,
2023-02-24,HINDUNILVR.NS,upper,False,
2023-02-24,HINDUNILVR.NS,lower,False,
2023-02-24,INFY.NS,upper,False,
2023-02-24,INFY.NS,lower,False,
2023-02-24,SBIN.NS,upper,False,
2023-02-24,SBIN.NS,lower,False,
2023-02-24,TATAMOTORS.NS,upper,False,
2023-02-24,TATAMOTORS.NS,lower,False,
2023-03-13,HINDUNILVR.NS,upper,False,
2023-03-13,HINDUNILVR.NS,lower,False,
2023-03-13,INFY.NS,upper,False,
2023-03-13,INFY.NS,lower,False,
2023-03-13,SBIN.NS,upper,False,
2023-03-13,SBIN.NS,lower,False,
2023-03-13,TATAMOTORS.NS,upper,False,
2023-03-13,TATAMOTORS.NS,lower,False,
2023-03-27,HINDUNILVR.NS,upper,False,
2023-03-27,HINDUNILVR.NS,lower,False,
2023-03-27,INFY.NS,upper,False,
2023-03-27,INFY.NS,lower,False,
2023-03-27,SBIN.NS,upper,False,
2023-03-27,SBIN.NS,lower,False,
2023-03-27,TATAMOTORS.NS,upper,False,
2023-03-27,TATAMOTORS.NS,lower,False,
2023-04-13,HINDUNILVR.NS,upper,False,
2023-04-13,HINDUNILVR.NS,lower,False,
2023-04-13,INFY.NS,upper,False,
2023-04-13,INFY.NS,lower,False,
2023-04-13,SBIN.NS,upper,False,
2023-04-13,SBIN.NS,lower,False,
2023-04-13,TATAMOTORS.NS,upper,False,
2023-04-13,TATAMOTORS.NS,lower,False,
2023-04-28,HINDUNILVR.NS,upper,False,
2023-04-28,HINDUNILVR.NS,lower,False,
2023-04-28,INFY.NS,upper,False,
2023-04-28,INFY.NS,lower,False,
2023-04-28,SBIN.NS,upper,False,
2023-04-28,SBIN.NS,lower,False,
2023-04-28,TATAMOTORS.NS,upper,False,
2023-04-28,TATAMOTORS.NS,lower,False,
2023-05-15,HINDUNILVR.NS,upper,False,
2023-05-15,HINDUNILVR.NS,lower,False,
2023-05-15,INFY.NS,upper,False,
2023-05-15,INFY.NS,lower,False,
2023-05-15,SBIN.NS,upper,False,
2023-05-15,SBIN.NS,lower,False,
2023-05-15,TATAMOTORS.NS,upper,False,
2023-05-15,TATAMOTORS.NS,lower,False,
2023-05-29,HINDUNILVR.NS,upper,False,
2023-05-29,HINDUNILVR.NS,lower,False,
2023-05-29,INFY.NS,upper,False,
2023-05-29,INFY.NS,lower,False,
2023-05-29,SBIN.NS,upper,True,invalid
2023-05-29,SBIN.NS,lower,False,
2023-05-29,TATAMOTORS.NS,upper,False,
2023-05-29,TATAMOTORS.NS,lower,False,
2023-06-12,HINDUNILVR.NS,upper,False,
2023-06-12,HINDUNILVR.NS,lower,False,
2023-06-12,INFY.NS,upper,False,
2023-06-12,INFY.NS,lower,False,
2023-06-12,SBIN.NS,upper,False,
2023-06-12,SBIN.NS,lower,False,
2023-06-12,TATAMOTORS.NS,upper,False,
2023-06-12,TATAMOTORS.NS,lower,False,
2023-06-26,HINDUNILVR.NS,upper,False,
2023-06-26,HINDUNILVR.NS,lower,False,
2023-06-26,INFY.NS,upper,False,
2023-06-26,INFY.NS,lower,False,
2023-06-26,SBIN.NS,upper,False,
2023-06-26,SBIN.NS,lower,False,
2023-06-26,TATAMOTORS.NS,upper,False,
2023-06-26,TATAMOTORS.NS,lower,False,
2023-07-11,HINDUNILVR.NS,upper,False,
2023-07-11,HINDUNILVR.NS,lower,False,
2023-07-11,INFY.NS,upper,False,
2023-07-11,INFY.NS,lower,False,
2023-07-11,SBIN.NS,upper,False,
2023-07-11,SBIN.NS,lower,False,
2023-07-11,TATAMOTORS.NS,upper,False,
2023-07-11,TATAMOTORS.NS,lower,False,
2023-07-25,HINDUNILVR.NS,upper,False,
2023-07-25,HINDUNILVR.NS,lower,False,
2023-07-25,INFY.NS,upper,False,
2023-07-25,INFY.NS,lower,False,
2023-07-25,SBIN.NS,upper,False,
2023-07-25,SBIN.NS,lower,False,
2023-07-25,TATAMOTORS.NS,upper,False,
2023-07-25,TATAMOTORS.NS,lower,False,
2023-08-08,HINDUNILVR.NS,upper,False,
2023-08-08,HINDUNILVR.NS,lower,False,
2023-08-08,INFY.NS,upper,False,
2023-08-08,INFY.NS,lower,False,
2023-08-08,SBIN.NS,upper,False,
2023-08-08,SBIN.NS,lower,False,
2023-08-08,TATAMOTORS.NS,upper,False,
2023-08-08,TATAMOTORS.NS,lower,False,
2023-08-23,HINDUNILVR.NS,upper,False,
2023-08-23,HINDUNILVR.NS,lower,False,
2023-08-23,INFY.NS,upper,False,
2023-08-23,INFY.NS,lower,False,
2023-08-23,SBIN.NS,upper,False,
2023-08-23,SBIN.NS,lower,False,
2023-08-23,TATAMOTORS.NS,upper,False,
2023-08-23,TATAMOTORS.NS,lower,False,
2023-09-06,HINDUNILVR.NS,upper,False,
2023-09-06,HINDUNILVR.NS,lower,False,
2023-09-06,INFY.NS,upper,False,
2023-09-06,INFY.NS,lower,False,
2023-09-06,SBIN.NS,upper,False,
2023-09-06,SBIN.NS,lower,False,
2023-09-06,TATAMOTORS.NS,upper,False,
2023-09-06,TATAMOTORS.NS,lower,False,
2023-09-21,HINDUNILVR.NS,upper,False,
2023-09-21,HINDUNILVR.NS,lower,False,
2023-09-21,INFY.NS,upper,False,
2023-09-21,INFY.NS,lower,False,
2023-09-21,SBIN.NS,upper,False,
2023-09-21,SBIN.NS,lower,False,
2023-09-21,TATAMOTORS.NS,upper,False,
2023-09-21,TATAMOTORS.NS,lower,False,
2023-10-06,HINDUNILVR.NS,upper,False,
2023-10-06,HINDUNILVR.NS,lower,False,
2023-10-06,INFY.NS,upper,False,
2023-10-06,INFY.NS,lower,False,
2023-10-06,SBIN.NS,upper,False,
2023-10-06,SBIN.NS,lower,False,
2023-10-06,TATAMOTORS.NS,upper,False,
2023-10-06,TATAMOTORS.NS,lower,False,
2023-10-20,HINDUNILVR.NS,upper,False,
2023-10-20,HINDUNILVR.NS,lower,False,
2023-10-20,INFY.NS,upper,False,
2023-10-20,INFY.NS,lower,False,
2023-10-20,SBIN.NS,upper,False,
2023-10-20,SBIN.NS,lower,False,
2023-10-20,TATAMOTORS.NS,upper,False,
2023-10-20,TATAMOTORS.NS,lower,False,
2023-11-06,HINDUNILVR.NS,upper,False,
2023-11-06,HINDUNILVR.NS,lower,False,
2023-11-06,INFY.NS,upper,False,
2023-11-06,INFY.NS,lower,False,
2023-11-06,SBIN.NS,upper,False,
2023-11-06,SBIN.NS,lower,False,
2023-11-06,TATAMOTORS.NS,upper,False,
2023-11-06,TATAMOTORS.NS,lower,False,
2023-11-21,HINDUNILVR.NS,upper,False,
2023-11-21,HINDUNILVR.NS,lower,False,
2023-11-21,INFY.NS,upper,False,
2023-11-21,INFY.NS,lower,False,
2023-11-21,SBIN.NS,upper,False,
2023-11-21,SBIN.NS,lower,False,
2023-11-21,TATAMOTORS.NS,upper,False,
2023-11-21,TATAMOTORS.NS,lower,False,
2023-12-06,HINDUNILVR.NS,upper,False,
2023-12-06,HINDUNILVR.NS,lower,False,
2023-12-06,INFY.NS,upper,False,
2023-12-06,INFY.NS,lower,False,
2023-12-06,SBIN.NS,upper,False,
2023-12-06,SBIN.NS,lower,False,
2023-12-06,TATAMOTORS.NS,upper,False,
2023-12-06,TATAMOTORS.NS,lower,False,
2023-12-20,HINDUNILVR.NS,upper,False,
2023-12-20,HINDUNILVR.NS,lower,False,
2023-12-20,INFY.NS,upper,False,
2023-12-20,INFY.NS,lower,False,
2023-12-20,SBIN.NS,upper,False,
2023-12-20,SBIN.NS,lower,False,
2023-12-20,TATAMOTORS.NS,upper,False,
2023-12-20,TATAMOTORS.NS,lower,False,
2024-01-04,HINDUNILVR.NS,upper,False,
2024-01-04,HINDUNILVR.NS,lower,False,
2024-01-04,INFY.NS,upper,False,
2024-01-04,INFY.NS,lower,False,
2024-01-04,SBIN.NS,upper,False,
2024-01-04,SBIN.NS,lower,False,
2024-01-04,TATAMOTORS.NS,upper,False,
2024-01-04,TATAMOTORS.NS,lower,False,
2024-01-18,HINDUNILVR.NS,upper,False,
2024-01-18,HINDUNILVR.NS,lower,False,
2024-01-18,INFY.NS,upper,True,invalid
2024-01-18,INFY.NS,lower,False,
2024-01-18,SBIN.NS,upper,False,
2024-01-18,SBIN.NS,lower,False,
2024-01-18,TATAMOTORS.NS,upper,False,
2024-01-18,TATAMOTORS.NS,lower,False,
2024-02-05,HINDUNILVR.NS,upper,True,sparse
2024-02-05,HINDUNILVR.NS,lower,False,
2024-02-05,INFY.NS,upper,True,invalid
2024-02-05,INFY.NS,lower,False,
2024-02-05,SBIN.NS,upper,False,
2024-02-05,SBIN.NS,lower,False,
2024-02-05,TATAMOTORS.NS,upper,False,
2024-02-05,TATAMOTORS.NS,lower,False,
2024-02-19,HINDUNILVR.NS,upper,True,invalid
2024-02-19,HINDUNILVR.NS,lower,False,
2024-02-19,INFY.NS,upper,True,sparse
2024-02-19,INFY.NS,lower,False,
2024-02-19,SBIN.NS,upper,False,
2024-02-19,SBIN.NS,lower,False,
2024-02-19,TATAMOTORS.NS,upper,False,
2024-02-19,TATAMOTORS.NS,lower,False,
2024-03-04,HINDUNILVR.NS,upper,True,invalid
2024-03-04,HINDUNILVR.NS,lower,False,
2024-03-04,INFY.NS,upper,False,
2024-03-04,INFY.NS,lower,False,
2024-03-04,SBIN.NS,upper,False,
2024-03-04,SBIN.NS,lower,False,
2024-03-04,TATAMOTORS.NS,upper,False,
2024-03-04,TATAMOTORS.NS,lower,False,
2024-03-19,HINDUNILVR.NS,upper,False,
2024-03-19,HINDUNILVR.NS,lower,False,
2024-03-19,INFY.NS,upper,False,
2024-03-19,INFY.NS,lower,False,
2024-03-19,SBIN.NS,upper,False,
2024-03-19,SBIN.NS,lower,False,
2024-03-19,TATAMOTORS.NS,upper,False,
2024-03-19,TATAMOTORS.NS,lower,False,
2024-04-04,HINDUNILVR.NS,upper,False,
2024-04-04,HINDUNILVR.NS,lower,False,
2024-04-04,INFY.NS,upper,False,
2024-04-04,INFY.NS,lower,False,
2024-04-04,SBIN.NS,upper,False,
2024-04-04,SBIN.NS,lower,False,
2024-04-04,TATAMOTORS.NS,upper,False,
2024-04-04,TATAMOTORS.NS,lower,False,
2024-04-22,HINDUNILVR.NS,upper,False,
2024-04-22,HINDUNILVR.NS,lower,False,
2024-04-22,INFY.NS,upper,False,
2024-04-22,INFY.NS,lower,False,
2024-04-22,SBIN.NS,upper,False,
2024-04-22,SBIN.NS,lower,False,
2024-04-22,TATAMOTORS.NS,upper,False,
2024-04-22,TATAMOTORS.NS,lower,False,
2024-05-07,HINDUNILVR.NS,upper,False,
2024-05-07,HINDUNILVR.NS,lower,False,
2024-05-07,INFY.NS,upper,False,
2024-05-07,INFY.NS,lower,False,
2024-05-07,SBIN.NS,upper,False,
2024-05-07,SBIN.NS,lower,False,
2024-05-07,TATAMOTORS.NS,upper,False,
2024-05-07,TATAMOTORS.NS,lower,False,
2024-05-22,HINDUNILVR.NS,upper,False,
2024-05-22,HINDUNILVR.NS,lower,False,
2024-05-22,INFY.NS,upper,False,
2024-05-22,INFY.NS,lower,False,
2024-05-22,SBIN.NS,upper,False,
2024-05-22,SBIN.NS,lower,False,
2024-05-22,TATAMOTORS.NS,upper,False,
2024-05-22,TATAMOTORS.NS,lower,False,
2024-06-05,HINDUNILVR.NS,upper,False,
2024-06-05,HINDUNILVR.NS,lower,False,
2024-06-05,INFY.NS,upper,False,
2024-06-05,INFY.NS,lower,False,
2024-06-05,SBIN.NS,upper,False,
2024-06-05,SBIN.NS,lower,False,
2024-06-05,TATAMOTORS.NS,upper,False,
2024-06-05,TATAMOTORS.NS,lower,False,
2024-06-20,HINDUNILVR.NS,upper,False,
2024-06-20,HINDUNILVR.NS,lower,False,
2024-06-20,INFY.NS,upper,False,
2024-06-20,INFY.NS,lower,False,
2024-06-20,SBIN.NS,upper,False,
2024-06-20,SBIN.NS,lower,False,
2024-06-20,TATAMOTORS.NS,upper,False,
2024-06-20,TATAMOTORS.NS,lower,False,
2024-07-04,HINDUNILVR.NS,upper,False,
2024-07-04,HINDUNILVR.NS,lower,False,
2024-07-04,INFY.NS,upper,False,
2024-07-04,INFY.NS,lower,False,
2024-07-04,SBIN.NS,upper,False,
2024-07-04,SBIN.NS,lower,True,sparse
2024-07-04,TATAMOTORS.NS,upper,False,
2024-07-04,TATAMOTORS.NS,lower,False,
2024-07-19,HINDUNILVR.NS,upper,False,
2024-07-19,HINDUNILVR.NS,lower,False,
2024-07-19,INFY.NS,upper,False,
2024-07-19,INFY.NS,lower,False,
2024-07-19,SBIN.NS,upper,False,
2024-07-19,SBIN.NS,lower,True,invalid
2024-07-19,TATAMOTORS.NS,upper,False,
2024-07-19,TATAMOTORS.NS,lower,False,
2024-08-02,HINDUNILVR.NS,upper,False,
2024-08-02,HINDUNILVR.NS,lower,False,
2024-08-02,INFY.NS,upper,False,
2024-08-02,INFY.NS,lower,False,
2024-08-02,SBIN.NS,upper,False,
2024-08-02,SBIN.NS,lower,True,invalid
2024-08-02,TATAMOTORS.NS,upper,False,
2024-08-02,TATAMOTORS.NS,lower,False,
2024-08-19,HINDUNILVR.NS,upper,False,
2024-08-19,HINDUNILVR.NS,lower,False,
